118 247 {'weight': 0.028}
118 268 {'weight': 0.0703}
118 234 {'weight': 0.0768}
118 271 {'weight': 0.0103}
118 278 {'weight': 0.0063}
118 53 {'weight': 0.0327}
118 242 {'weight': 0.0917}
118 98 {'weight': 0.1004}
118 215 {'weight': 0.1001}
118 327 {'weight': 0.0416}
118 115 {'weight': 0.0085}
118 117 {'weight': 0.0184}
118 154 {'weight': 0.0087}
118 49 {'weight': 0.0074}
118 22 {'weight': 0.1788}
118 254 {'weight': 0.0819}
118 275 {'weight': 0.0286}
118 298 {'weight': 0.3059}
118 309 {'weight': 0.0058}
258 150 {'weight': 0.2065}
258 167 {'weight': 0.1591}
258 245 {'weight': 0.1639}
258 232 {'weight': 0.0845}
258 325 {'weight': 0.0119}
258 179 {'weight': 0.0702}
258 233 {'weight': 0.173}
258 83 {'weight': 0.0402}
258 192 {'weight': 0.0784}
258 153 {'weight': 0.1295}
258 157 {'weight': 0.2037}
258 222 {'weight': 0.0215}
258 256 {'weight': 0.0333}
258 94 {'weight': 0.0863}
258 288 {'weight': 0.0911}
258 133 {'weight': 0.1305}
258 76 {'weight': 0.1939}
258 181 {'weight': 0.0625}
258 82 {'weight': 0.0369}
258 318 {'weight': 0.0647}
258 250 {'weight': 0.0358}
258 218 {'weight': 0.0433}
258 128 {'weight': 0.0267}
258 71 {'weight': 0.076}
258 65 {'weight': 0.0323}
258 249 {'weight': 0.0968}
258 48 {'weight': 0.0898}
258 305 {'weight': 0.0169}
258 139 {'weight': 0.0408}
258 168 {'weight': 0.1744}
258 283 {'weight': 0.0212}
258 284 {'weight': 0.0458}
258 281 {'weight': 0.0078}
258 92 {'weight': 0.1024}
258 59 {'weight': 0.1113}
258 46 {'weight': 0.0807}
258 91 {'weight': 0.0239}
258 100 {'weight': 0.1214}
258 137 {'weight': 0.0907}
258 327 {'weight': 0.0307}
258 172 {'weight': 0.0373}
258 266 {'weight': 0.0368}
258 274 {'weight': 0.0331}
258 202 {'weight': 0.0118}
258 197 {'weight': 0.0122}
258 198 {'weight': 0.0446}
258 189 {'weight': 0.0408}
258 307 {'weight': 0.0183}
258 119 {'weight': 0.0738}
258 224 {'weight': 0.1617}
258 219 {'weight': 0.2609}
258 146 {'weight': 0.0599}
258 212 {'weight': 0.1958}
258 253 {'weight': 0.2158}
258 13 {'weight': 0.0657}
258 170 {'weight': 0.0655}
258 329 {'weight': 0.1527}
258 254 {'weight': 0.0593}
258 302 {'weight': 0.1326}
258 239 {'weight': 0.0973}
182 35 {'weight': 0.0837}
182 197 {'weight': 0.1155}
182 204 {'weight': 0.06}
182 327 {'weight': 0.126}
182 70 {'weight': 0.0331}
182 151 {'weight': 0.0424}
182 57 {'weight': 0.0701}
182 137 {'weight': 0.1118}
182 10 {'weight': 0.0738}
182 73 {'weight': 0.0341}
182 271 {'weight': 0.0382}
182 86 {'weight': 0.0747}
182 283 {'weight': 0.0325}
182 99 {'weight': 0.0332}
182 184 {'weight': 0.0412}
182 120 {'weight': 0.1612}
182 262 {'weight': 0.0847}
182 275 {'weight': 0.0378}
182 239 {'weight': 0.0198}
182 101 {'weight': 0.0175}
182 163 {'weight': 0.2491}
182 75 {'weight': 0.0319}
182 127 {'weight': 0.021}
182 9 {'weight': 0.0048}
182 129 {'weight': 0.0379}
182 207 {'weight': 0.1105}
182 126 {'weight': 0.0371}
182 96 {'weight': 0.0765}
182 85 {'weight': 0.0045}
182 33 {'weight': 0.0269}
182 106 {'weight': 0.0159}
182 183 {'weight': 0.0354}
182 192 {'weight': 0.0099}
182 308 {'weight': 0.1118}
182 157 {'weight': 0.0461}
182 20 {'weight': 0.0018}
182 300 {'weight': 0.0656}
182 148 {'weight': 0.0373}
182 90 {'weight': 0.0845}
182 83 {'weight': 0.0211}
182 233 {'weight': 0.0435}
182 104 {'weight': 0.0198}
182 38 {'weight': 0.0815}
182 76 {'weight': 0.0701}
182 134 {'weight': 0.0194}
182 295 {'weight': 0.1225}
182 111 {'weight': 0.0465}
182 170 {'weight': 0.0323}
182 324 {'weight': 0.134}
182 61 {'weight': 0.0307}
182 317 {'weight': 0.227}
182 140 {'weight': 0.0529}
182 54 {'weight': 0.011}
182 312 {'weight': 0.0239}
182 105 {'weight': 0.0541}
182 181 {'weight': 0.0806}
182 250 {'weight': 0.0297}
182 314 {'weight': 0.0783}
182 225 {'weight': 0.049}
182 234 {'weight': 0.0139}
182 242 {'weight': 0.0321}
182 40 {'weight': 0.0131}
182 164 {'weight': 0.042}
182 36 {'weight': 0.0869}
182 3 {'weight': 0.0175}
182 286 {'weight': 0.1222}
182 260 {'weight': 0.0215}
182 71 {'weight': 0.2035}
182 4 {'weight': 0.1246}
182 320 {'weight': 0.0338}
182 240 {'weight': 0.0955}
182 116 {'weight': 0.0503}
182 199 {'weight': 0.112}
182 66 {'weight': 0.0092}
182 251 {'weight': 0.0643}
182 307 {'weight': 0.0613}
182 56 {'weight': 0.0491}
182 266 {'weight': 0.0204}
182 149 {'weight': 0.0838}
182 274 {'weight': 0.0319}
182 136 {'weight': 0.0225}
182 287 {'weight': 0.0412}
182 303 {'weight': 0.0492}
182 69 {'weight': 0.0143}
182 315 {'weight': 0.0809}
182 48 {'weight': 0.0736}
182 173 {'weight': 0.1143}
182 158 {'weight': 0.0465}
182 125 {'weight': 0.0125}
182 80 {'weight': 0.0165}
182 62 {'weight': 0.0905}
182 235 {'weight': 0.0691}
182 91 {'weight': 0.032}
182 281 {'weight': 0.0252}
152 170 {'weight': 0.0305}
152 137 {'weight': 0.0257}
152 192 {'weight': 0.0741}
152 62 {'weight': 0.0133}
152 300 {'weight': 0.068}
152 74 {'weight': 0.0243}
152 1 {'weight': 0.0655}
152 126 {'weight': 0.0463}
152 283 {'weight': 0.0026}
152 324 {'weight': 0.2193}
152 75 {'weight': 0.0528}
152 90 {'weight': 0.0033}
152 59 {'weight': 0.1847}
152 267 {'weight': 0.0505}
152 102 {'weight': 0.0419}
152 275 {'weight': 0.0141}
152 322 {'weight': 0.0779}
152 271 {'weight': 0.1406}
152 60 {'weight': 0.0229}
152 281 {'weight': 0.0539}
152 254 {'weight': 0.04}
152 286 {'weight': 0.0657}
152 128 {'weight': 0.0221}
152 298 {'weight': 0.0357}
152 316 {'weight': 0.032}
152 83 {'weight': 0.1249}
152 37 {'weight': 0.0191}
152 99 {'weight': 0.1288}
152 130 {'weight': 0.0458}
152 68 {'weight': 0.0128}
152 216 {'weight': 0.0057}
152 33 {'weight': 0.0219}
152 40 {'weight': 0.0737}
152 93 {'weight': 0.0151}
152 57 {'weight': 0.0802}
152 225 {'weight': 0.0529}
152 158 {'weight': 0.1243}
152 226 {'weight': 0.0385}
152 191 {'weight': 0.0305}
152 325 {'weight': 0.1047}
152 151 {'weight': 0.0302}
152 145 {'weight': 0.089}
152 129 {'weight': 0.0481}
152 116 {'weight': 0.14}
152 168 {'weight': 0.0327}
152 319 {'weight': 0.0426}
152 58 {'weight': 0.0993}
152 215 {'weight': 0.0479}
152 148 {'weight': 0.007}
152 133 {'weight': 0.109}
152 14 {'weight': 0.0333}
152 100 {'weight': 0.0083}
152 7 {'weight': 0.1826}
152 136 {'weight': 0.0337}
152 320 {'weight': 0.0936}
152 11 {'weight': 0.2421}
152 106 {'weight': 0.0334}
152 222 {'weight': 0.0121}
152 272 {'weight': 0.0487}
152 132 {'weight': 0.0643}
152 79 {'weight': 0.0138}
152 69 {'weight': 0.1493}
152 224 {'weight': 0.0708}
152 96 {'weight': 0.0641}
152 256 {'weight': 0.0717}
152 50 {'weight': 0.0071}
152 4 {'weight': 0.0392}
152 139 {'weight': 0.0638}
152 55 {'weight': 0.0478}
152 91 {'weight': 0.0377}
152 204 {'weight': 0.076}
152 82 {'weight': 0.1099}
152 157 {'weight': 0.0099}
152 181 {'weight': 0.1001}
152 237 {'weight': 0.0536}
152 108 {'weight': 0.0211}
152 71 {'weight': 0.0326}
152 2 {'weight': 0.0377}
152 101 {'weight': 0.0112}
152 314 {'weight': 0.0211}
152 61 {'weight': 0.0373}
152 318 {'weight': 0.0552}
152 80 {'weight': 0.1342}
152 206 {'weight': 0.163}
152 203 {'weight': 0.0398}
152 143 {'weight': 0.0851}
152 153 {'weight': 0.0058}
152 41 {'weight': 0.0276}
152 266 {'weight': 0.0649}
152 53 {'weight': 0.0356}
152 45 {'weight': 0.0152}
152 76 {'weight': 0.1407}
152 85 {'weight': 0.0363}
152 240 {'weight': 0.003}
162 144 {'weight': 0.1873}
162 221 {'weight': 0.0423}
162 232 {'weight': 0.0881}
162 167 {'weight': 0.0563}
162 157 {'weight': 0.0521}
162 305 {'weight': 0.1222}
162 45 {'weight': 0.0409}
162 83 {'weight': 0.0312}
162 225 {'weight': 0.0389}
162 133 {'weight': 0.2101}
162 143 {'weight': 0.0223}
162 169 {'weight': 0.0698}
162 95 {'weight': 0.1136}
162 120 {'weight': 0.0312}
162 288 {'weight': 0.0788}
162 130 {'weight': 0.1026}
162 256 {'weight': 0.0405}
162 260 {'weight': 0.0458}
162 50 {'weight': 0.0622}
162 274 {'weight': 0.05}
162 262 {'weight': 0.0934}
162 273 {'weight': 0.1083}
162 131 {'weight': 0.124}
162 80 {'weight': 0.0313}
162 310 {'weight': 0.0134}
162 136 {'weight': 0.0704}
162 216 {'weight': 0.0264}
162 218 {'weight': 0.0344}
162 92 {'weight': 0.0145}
162 172 {'weight': 0.042}
162 296 {'weight': 0.1363}
162 203 {'weight': 0.0162}
162 233 {'weight': 0.2023}
162 62 {'weight': 0.1431}
162 189 {'weight': 0.1285}
162 101 {'weight': 0.007}
162 63 {'weight': 0.0071}
162 246 {'weight': 0.031}
162 183 {'weight': 0.0077}
162 146 {'weight': 0.028}
162 325 {'weight': 0.1163}
162 159 {'weight': 0.1498}
162 137 {'weight': 0.0404}
162 276 {'weight': 0.0532}
162 307 {'weight': 0.0627}
162 301 {'weight': 0.0845}
162 202 {'weight': 0.2201}
162 13 {'weight': 0.1062}
162 26 {'weight': 0.0628}
162 292 {'weight': 0.0647}
162 316 {'weight': 0.0331}
162 198 {'weight': 0.021}
162 47 {'weight': 0.1193}
162 212 {'weight': 0.1512}
162 239 {'weight': 0.0234}
162 46 {'weight': 0.1202}
162 142 {'weight': 0.0295}
162 240 {'weight': 0.0142}
162 313 {'weight': 0.0347}
162 245 {'weight': 0.1399}
162 250 {'weight': 0.0104}
47 146 {'weight': 0.0724}
47 150 {'weight': 0.0273}
47 55 {'weight': 0.1172}
47 250 {'weight': 0.0704}
47 133 {'weight': 0.1489}
47 65 {'weight': 0.0572}
47 62 {'weight': 0.0511}
47 245 {'weight': 0.0825}
47 219 {'weight': 0.0013}
47 176 {'weight': 0.0368}
47 144 {'weight': 0.2046}
47 101 {'weight': 0.0714}
47 161 {'weight': 0.0987}
47 203 {'weight': 0.0294}
47 305 {'weight': 0.0736}
47 125 {'weight': 0.0392}
47 67 {'weight': 0.2408}
47 50 {'weight': 0.0231}
47 189 {'weight': 0.1505}
47 274 {'weight': 0.0061}
47 307 {'weight': 0.058}
47 123 {'weight': 0.0904}
47 159 {'weight': 0.0807}
47 183 {'weight': 0.0596}
47 131 {'weight': 0.0667}
47 119 {'weight': 0.03}
47 174 {'weight': 0.0203}
47 232 {'weight': 0.0191}
47 91 {'weight': 0.0508}
47 221 {'weight': 0.0649}
47 292 {'weight': 0.0769}
47 322 {'weight': 0.1163}
47 297 {'weight': 0.0742}
47 177 {'weight': 0.4076}
47 142 {'weight': 0.1017}
47 169 {'weight': 0.0245}
47 222 {'weight': 0.0259}
47 120 {'weight': 0.0802}
47 8 {'weight': 0.013}
47 283 {'weight': 0.1305}
47 95 {'weight': 0.0963}
47 197 {'weight': 0.1508}
47 253 {'weight': 0.037}
47 321 {'weight': 0.0172}
47 248 {'weight': 0.0227}
47 246 {'weight': 0.0594}
47 263 {'weight': 0.0887}
47 306 {'weight': 0.0028}
47 296 {'weight': 0.0456}
47 216 {'weight': 0.1754}
47 233 {'weight': 0.0062}
47 92 {'weight': 0.0314}
47 260 {'weight': 0.0796}
47 281 {'weight': 0.0186}
47 311 {'weight': 0.1335}
47 71 {'weight': 0.0097}
144 179 {'weight': 0.0229}
144 167 {'weight': 0.0712}
144 177 {'weight': 0.2139}
144 249 {'weight': 0.1231}
144 212 {'weight': 0.0634}
144 189 {'weight': 0.0336}
144 321 {'weight': 0.0379}
144 301 {'weight': 0.0372}
144 125 {'weight': 0.0201}
144 286 {'weight': 0.0337}
144 217 {'weight': 0.2655}
144 56 {'weight': 0.0271}
144 174 {'weight': 0.0556}
144 131 {'weight': 0.1023}
144 8 {'weight': 0.0312}
144 221 {'weight': 0.0563}
144 169 {'weight': 0.082}
144 274 {'weight': 0.0375}
144 94 {'weight': 0.1276}
144 45 {'weight': 0.0519}
144 248 {'weight': 0.1115}
144 307 {'weight': 0.0157}
144 256 {'weight': 0.0178}
144 133 {'weight': 0.0802}
144 293 {'weight': 0.0368}
144 310 {'weight': 0.0436}
144 146 {'weight': 0.2122}
144 92 {'weight': 0.0565}
144 150 {'weight': 0.044}
144 315 {'weight': 0.164}
144 157 {'weight': 0.1079}
144 250 {'weight': 0.0694}
144 183 {'weight': 0.1562}
144 172 {'weight': 0.0564}
144 59 {'weight': 0.131}
144 161 {'weight': 0.0757}
144 66 {'weight': 0.1319}
144 75 {'weight': 0.0212}
144 305 {'weight': 0.0233}
144 233 {'weight': 0.151}
144 4 {'weight': 0.1827}
144 276 {'weight': 0.0073}
144 192 {'weight': 0.1055}
144 198 {'weight': 0.1456}
144 99 {'weight': 0.0165}
144 225 {'weight': 0.0237}
144 213 {'weight': 0.0574}
144 142 {'weight': 0.0403}
144 119 {'weight': 0.0273}
144 109 {'weight': 0.0784}
144 218 {'weight': 0.046}
144 62 {'weight': 0.1917}
144 273 {'weight': 0.0073}
144 306 {'weight': 0.0555}
144 82 {'weight': 0.0733}
144 313 {'weight': 0.0148}
144 202 {'weight': 0.0366}
263 273 {'weight': 0.0919}
263 174 {'weight': 0.2344}
263 221 {'weight': 0.0745}
263 248 {'weight': 0.1502}
263 65 {'weight': 0.0407}
263 169 {'weight': 0.0595}
263 143 {'weight': 0.0269}
263 8 {'weight': 0.1053}
263 310 {'weight': 0.167}
263 305 {'weight': 0.0612}
263 253 {'weight': 0.3829}
263 161 {'weight': 0.0113}
263 313 {'weight': 0.0228}
263 123 {'weight': 0.0686}
263 306 {'weight': 0.1281}
263 321 {'weight': 0.15}
263 159 {'weight': 0.1142}
263 276 {'weight': 0.0232}
263 284 {'weight': 0.0589}
263 301 {'weight': 0.0064}
263 245 {'weight': 0.1993}
263 246 {'weight': 0.1227}
263 119 {'weight': 0.0701}
263 167 {'weight': 0.0094}
263 112 {'weight': 0.0365}
263 131 {'weight': 0.1771}
263 172 {'weight': 0.0046}
263 213 {'weight': 0.0128}
263 262 {'weight': 0.1733}
263 147 {'weight': 0.0402}
263 232 {'weight': 0.0094}
263 217 {'weight': 0.0198}
263 250 {'weight': 0.1465}
263 219 {'weight': 0.251}
263 292 {'weight': 0.0091}
301 219 {'weight': 0.1834}
301 119 {'weight': 0.1425}
301 131 {'weight': 0.0267}
301 174 {'weight': 0.0122}
301 232 {'weight': 0.0719}
301 221 {'weight': 0.1347}
301 94 {'weight': 0.1804}
301 310 {'weight': 0.0112}
301 167 {'weight': 0.0643}
301 306 {'weight': 0.0133}
301 8 {'weight': 0.1926}
301 177 {'weight': 0.0324}
301 112 {'weight': 0.097}
301 313 {'weight': 0.1366}
301 321 {'weight': 0.216}
301 161 {'weight': 0.0011}
301 150 {'weight': 0.0076}
301 305 {'weight': 0.0089}
301 307 {'weight': 0.0211}
301 297 {'weight': 0.0329}
301 218 {'weight': 0.1111}
301 159 {'weight': 0.0654}
301 183 {'weight': 0.0208}
301 147 {'weight': 0.2976}
301 216 {'weight': 0.0102}
301 172 {'weight': 0.0574}
301 248 {'weight': 0.0323}
301 179 {'weight': 0.1284}
301 109 {'weight': 0.3292}
301 296 {'weight': 0.009}
301 203 {'weight': 0.1723}
301 65 {'weight': 0.0968}
301 123 {'weight': 0.1495}
301 229 {'weight': 0.0786}
301 233 {'weight': 0.0611}
301 288 {'weight': 0.0794}
301 245 {'weight': 0.0261}
301 197 {'weight': 0.1317}
221 150 {'weight': 0.0522}
221 307 {'weight': 0.0905}
221 92 {'weight': 0.0704}
221 177 {'weight': 0.0173}
221 161 {'weight': 0.1832}
221 65 {'weight': 0.028}
221 292 {'weight': 0.0701}
221 288 {'weight': 0.0531}
221 232 {'weight': 0.0054}
221 131 {'weight': 0.0701}
221 143 {'weight': 0.0666}
221 305 {'weight': 0.0472}
221 94 {'weight': 0.2092}
221 174 {'weight': 0.2042}
221 179 {'weight': 0.0753}
221 123 {'weight': 0.1288}
221 321 {'weight': 0.056}
221 146 {'weight': 0.0966}
221 149 {'weight': 0.161}
221 8 {'weight': 0.2472}
221 273 {'weight': 0.0092}
221 142 {'weight': 0.1059}
221 109 {'weight': 0.0043}
221 310 {'weight': 0.159}
221 246 {'weight': 0.0227}
221 176 {'weight': 0.0296}
221 311 {'weight': 0.088}
221 172 {'weight': 0.0238}
221 119 {'weight': 0.2271}
221 202 {'weight': 0.0315}
221 248 {'weight': 0.0033}
221 306 {'weight': 0.065}
221 233 {'weight': 0.0062}
221 197 {'weight': 0.041}
221 216 {'weight': 0.0178}
221 313 {'weight': 0.0351}
221 198 {'weight': 0.0425}
221 159 {'weight': 0.0917}
221 203 {'weight': 0.0607}
221 284 {'weight': 0.0657}
221 245 {'weight': 0.0096}
221 45 {'weight': 0.1684}
221 253 {'weight': 0.0487}
221 219 {'weight': 0.2244}
321 146 {'weight': 0.1991}
321 292 {'weight': 0.124}
321 197 {'weight': 0.1774}
321 94 {'weight': 0.3468}
321 217 {'weight': 0.095}
321 161 {'weight': 0.0149}
321 176 {'weight': 0.0431}
321 109 {'weight': 0.042}
321 65 {'weight': 0.067}
321 248 {'weight': 0.0631}
321 288 {'weight': 0.0455}
321 310 {'weight': 0.0415}
321 179 {'weight': 0.0556}
321 131 {'weight': 0.2303}
321 167 {'weight': 0.0268}
321 245 {'weight': 0.0541}
203 65 {'weight': 0.0787}
203 179 {'weight': 0.0386}
203 172 {'weight': 0.0353}
203 123 {'weight': 0.0603}
203 174 {'weight': 0.0529}
203 248 {'weight': 0.0025}
203 146 {'weight': 0.3011}
203 219 {'weight': 0.0321}
203 94 {'weight': 0.0233}
203 246 {'weight': 0.1346}
203 217 {'weight': 0.2638}
203 167 {'weight': 0.128}
203 311 {'weight': 0.1143}
203 131 {'weight': 0.0551}
203 161 {'weight': 0.0773}
203 232 {'weight': 0.0843}
203 255 {'weight': 0.0447}
203 109 {'weight': 0.0557}
203 299 {'weight': 0.2387}
203 177 {'weight': 0.0124}
65 246 {'weight': 0.023}
65 131 {'weight': 0.0709}
65 159 {'weight': 0.1108}
65 177 {'weight': 0.1238}
65 172 {'weight': 0.1055}
65 150 {'weight': 0.0929}
65 92 {'weight': 0.1133}
65 176 {'weight': 0.0485}
65 253 {'weight': 0.172}
65 174 {'weight': 0.1882}
65 292 {'weight': 0.0272}
65 169 {'weight': 0.01}
65 91 {'weight': 0.1993}
65 276 {'weight': 0.0645}
65 310 {'weight': 0.0372}
65 299 {'weight': 0.0323}
65 217 {'weight': 0.075}
65 284 {'weight': 0.007}
65 183 {'weight': 0.0819}
65 306 {'weight': 0.1969}
65 313 {'weight': 0.0988}
65 94 {'weight': 0.0677}
65 179 {'weight': 0.0454}
65 307 {'weight': 0.038}
65 146 {'weight': 0.1372}
65 219 {'weight': 0.0263}
65 109 {'weight': 0.0142}
65 95 {'weight': 0.094}
65 245 {'weight': 0.0121}
65 167 {'weight': 0.2178}
65 202 {'weight': 0.1151}
65 296 {'weight': 0.2025}
65 123 {'weight': 0.3086}
306 174 {'weight': 0.1206}
306 177 {'weight': 0.2108}
306 179 {'weight': 0.0299}
306 292 {'weight': 0.1274}
306 109 {'weight': 0.1266}
306 146 {'weight': 0.1493}
306 131 {'weight': 0.1371}
306 310 {'weight': 0.0972}
306 253 {'weight': 0.0317}
306 150 {'weight': 0.141}
306 167 {'weight': 0.1312}
306 219 {'weight': 0.1204}
306 94 {'weight': 0.0456}
306 67 {'weight': 0.018}
306 119 {'weight': 0.1635}
306 311 {'weight': 0.0277}
306 123 {'weight': 0.0478}
306 217 {'weight': 0.0311}
306 95 {'weight': 0.1873}
306 161 {'weight': 0.0232}
306 307 {'weight': 0.0655}
297 167 {'weight': 0.0344}
297 299 {'weight': 0.1451}
297 131 {'weight': 0.0089}
297 146 {'weight': 0.0187}
297 293 {'weight': 0.0637}
297 112 {'weight': 0.0338}
297 248 {'weight': 0.0816}
297 296 {'weight': 0.07}
297 176 {'weight': 0.0678}
297 219 {'weight': 0.0377}
297 67 {'weight': 0.106}
297 109 {'weight': 0.0616}
297 311 {'weight': 0.241}
297 232 {'weight': 0.0125}
297 230 {'weight': 0.1429}
297 174 {'weight': 0.1056}
253 172 {'weight': 0.0703}
253 150 {'weight': 0.1483}
253 161 {'weight': 0.1703}
253 8 {'weight': 0.0894}
253 284 {'weight': 0.0784}
253 183 {'weight': 0.0109}
253 109 {'weight': 0.0516}
253 292 {'weight': 0.0059}
253 310 {'weight': 0.1551}
253 133 {'weight': 0.014}
253 67 {'weight': 0.0299}
253 94 {'weight': 0.047}
253 219 {'weight': 0.0329}
253 179 {'weight': 0.0779}
253 232 {'weight': 0.0116}
183 299 {'weight': 0.2114}
183 176 {'weight': 0.1032}
183 8 {'weight': 0.0378}
183 217 {'weight': 0.0403}
183 95 {'weight': 0.0246}
183 174 {'weight': 0.1021}
183 177 {'weight': 0.02}
183 112 {'weight': 0.0688}
183 248 {'weight': 0.0393}
183 232 {'weight': 0.1579}
183 94 {'weight': 0.1767}
183 109 {'weight': 0.0857}
183 307 {'weight': 0.0159}
183 146 {'weight': 0.1238}
